"","x"
"1141",1.09861228866811
"1142",0
"1143",1.38629436111989
"1144",0
"1145",0
"1146",3.2188758248682
"1147",1.09861228866811
"1148",0.693147180559945
"1149",0
"1150",0.693147180559945
"1151",0
"1152",0.693147180559945
"1153",1.09861228866811
"1154",0
"1155",2.83321334405622
"1156",0.693147180559945
"1157",0
"1158",1.38629436111989
"1159",2.30258509299405
"1160",0.693147180559945
"1161",1.09861228866811
"1162",1.79175946922805
"1163",0
"1164",3.3322045101752
"1165",1.09861228866811
"1166",0
"1167",0
"1168",0
"1169",0
"1170",0.693147180559945
"1171",0
"1172",0
"1173",0
"1174",0
"1175",0
"1176",1.6094379124341
"1177",0
"1178",0
"1179",0
"1180",0
"1181",0.693147180559945
"1182",0
"1183",0
"1184",1.09861228866811
"1185",0
"1186",0
"1187",0
"1188",0
"1189",0
"1190",0
"1191",0
"1192",0
"1193",0
"1194",0
"1195",1.09861228866811
"1196",1.94591014905531
"1197",0
"1198",0
"1199",0
"1200",1.6094379124341
"1201",0
"1202",0
"1203",0.693147180559945
"1204",0
"1205",0
"1206",1.09861228866811
"1207",0.693147180559945
"1208",0.693147180559945
"1209",0.693147180559945
"1210",1.79175946922805
"1211",1.38629436111989
"1212",1.09861228866811
"1213",0
"1214",0
"1215",0
"1216",1.38629436111989
"1217",2.19722457733622
"1218",0
"1219",0
"1220",0
"1221",0
"1222",1.09861228866811
"1223",1.09861228866811
"1224",0.693147180559945
"1225",0
"1226",2.63905732961526
"1227",0
"1228",1.94591014905531
"1229",1.38629436111989
"1230",0.693147180559945
"1231",0
"1232",1.38629436111989
"1233",0
"1234",0.693147180559945
"1235",0
"1236",1.09861228866811
"1237",2.39789527279837
"1238",0
"1239",2.30258509299405
"1240",1.79175946922805
"1241",0
"1242",0.693147180559945
"1243",0
"1244",0
"1245",0.693147180559945
"1246",1.38629436111989
"1247",0
"1248",0
"1249",0
"1250",1.6094379124341
"1251",0
"1252",2.63905732961526
"1253",0
"1254",0
"1255",0
"1256",1.38629436111989
"1257",0.693147180559945
"1258",1.94591014905531
"1259",2.19722457733622
"1260",1.6094379124341
"1261",1.38629436111989
"1262",0
"1263",1.6094379124341
"1264",0
"1265",0
"1266",1.09861228866811
"1267",1.6094379124341
"1268",1.79175946922805
"1269",2.19722457733622
"1270",0
"1271",0
"1272",1.38629436111989
"1273",0
"1274",0
"1275",1.09861228866811
"1276",0
"1277",0
"1278",0
"1279",0.693147180559945
"1280",0.693147180559945
"1281",3.13549421592915
"1282",0.693147180559945
"1283",0
"1284",0.693147180559945
"1285",1.38629436111989
"1286",2.484906649788
"1287",0
"1288",1.38629436111989
"1289",2.94443897916644
"1290",1.38629436111989
"1291",0
"1292",0
"1293",0
"1294",0.693147180559945
"1295",0
"1296",0
"1297",0
"1298",1.09861228866811
"1299",0
"1300",1.6094379124341
"1301",0
"1302",1.38629436111989
"1303",1.38629436111989
"1304",1.09861228866811
"1305",0
"1306",0
"1307",0.693147180559945
"1308",0
"1309",0
"1310",0.693147180559945
"1311",2.39789527279837
"1312",0
"1313",0
"1314",2.94443897916644
"1315",0.693147180559945
"1316",0
"1317",0
"1318",0.693147180559945
"1319",1.09861228866811
"1320",0
"1321",0
"1322",0
"1323",0
"1324",0
"1325",1.79175946922805
"1326",0
"1327",0
"1328",1.38629436111989
"1329",1.38629436111989
"1330",0
"1331",0
"1332",1.6094379124341
"1333",2.30258509299405
"1334",0
"1335",2.07944154167984
"1336",1.09861228866811
"1337",1.38629436111989
"1338",0
"1339",0
"1340",0
"1341",0
"1342",1.09861228866811
"1343",1.09861228866811
"1344",2.70805020110221
"1345",1.6094379124341
"1346",0
"1347",0
"1348",0
"1349",1.09861228866811
"1350",1.38629436111989
"1351",1.09861228866811
"1352",0.693147180559945
"1353",1.09861228866811
"1354",0
"1355",1.94591014905531
"1356",0
"1357",1.09861228866811
"1358",1.38629436111989
"1359",0
"1360",0
"1361",0
"1362",1.09861228866811
"1363",0.693147180559945
"1364",0
"1365",1.38629436111989
"1366",0.693147180559945
"1367",2.484906649788
"1368",0
"1369",1.6094379124341
"1370",2.07944154167984
"1371",0
"1372",0
"1373",0
"1374",0
"1375",0
"1376",1.38629436111989
"1377",2.77258872223978
"1378",0
"1379",0
"1380",0
"1381",1.38629436111989
"1382",1.09861228866811
"1383",0
"1384",0.693147180559945
"1385",0
"1386",0
"1387",2.30258509299405
"1388",0
"1389",1.09861228866811
"1390",0.693147180559945
"1391",0
"1392",1.09861228866811
"1393",0
"1394",0
"1395",0.693147180559945
"1396",0
"1397",0
"1398",0
"1399",1.79175946922805
"1400",1.09861228866811
"1401",1.09861228866811
"1402",0
"1403",2.30258509299405
"1404",0
"1405",0
"1406",0
"1407",2.07944154167984
"1408",1.38629436111989
"1409",0
"1410",0
"1411",0
"1412",2.07944154167984
"1413",1.94591014905531
"1414",0
"1415",1.38629436111989
"1416",1.94591014905531
"1417",0
"1418",0
"1419",2.484906649788
"1420",0.693147180559945
"1421",0
"1422",1.94591014905531
"1423",1.09861228866811
"1424",0
"1425",1.38629436111989
"1426",0
"1427",0.693147180559945
"1428",0
"1429",1.09861228866811
"1430",2.484906649788
"1431",2.70805020110221
"1432",0
"1433",1.6094379124341
"1434",0
"1435",1.94591014905531
"1436",1.6094379124341
"1437",0.693147180559945
"1438",0
"1439",0.693147180559945
"1440",0
"1441",0.693147180559945
"1442",0
"1443",0
"1444",1.09861228866811
"1445",0
"1446",1.94591014905531
"1447",1.6094379124341
"1448",0
"1449",0
"1450",0
"1451",0.693147180559945
"1452",0
"1453",1.38629436111989
"1454",0
"1455",1.38629436111989
"1456",0
"1457",1.38629436111989
"1458",0
"1459",2.07944154167984
"1460",0
"1461",0
"1462",1.38629436111989
"1463",0.693147180559945
"1464",0
"1465",1.38629436111989
"1466",0
"1467",0
"1468",0
"1469",0.693147180559945
"1470",0.693147180559945
"1471",0
"1472",1.6094379124341
"1473",1.09861228866811
"1474",0
"1475",1.09861228866811
"1476",0
"1477",0.693147180559945
"1478",2.07944154167984
"1479",2.07944154167984
"1480",0
"1481",0
"1482",0
"1483",0
"1484",2.484906649788
"1485",1.38629436111989
"1486",1.6094379124341
"1487",1.79175946922805
"1488",0
"1489",0
"1490",0.693147180559945
"1491",1.38629436111989
"1492",0.693147180559945
"1493",0.693147180559945
"1494",0.693147180559945
"1495",2.30258509299405
"1496",0
"1497",0
"1498",0
"1499",0
"1500",0
"1501",0
"1502",1.38629436111989
"1503",0
"1504",0
"1505",1.94591014905531
"1506",1.6094379124341
"1507",0
"1508",0
"1509",2.30258509299405
"1510",0.693147180559945
"1511",0
"1512",3.17805383034795
"1513",2.19722457733622
"1514",0
"1515",0.693147180559945
"1516",0
"1517",0.693147180559945
"1518",0
"1519",0.693147180559945
"1520",0.693147180559945
"1521",2.484906649788
"1522",0
"1523",0
"1524",0
"1525",0.693147180559945
"1526",0
"1527",0
"1528",0
"1529",0
"1530",2.70805020110221
"1531",0
"1532",1.09861228866811
"1533",1.79175946922805
"1534",0
"1535",1.38629436111989
"1536",0.693147180559945
"1537",1.09861228866811
"1538",2.30258509299405
"1539",0.693147180559945
"1540",0
"1541",1.6094379124341
"1542",0
"1543",0
"1544",1.09861228866811
"1545",1.09861228866811
"1546",0
"1547",0
"1548",0
"1549",0
"1550",2.07944154167984
"1551",0
"1552",0
"1553",1.6094379124341
"1554",0.693147180559945
"1555",1.09861228866811
"1556",0
"1557",1.94591014905531
"1558",1.09861228866811
"1559",0
"1560",0
"1561",1.38629436111989
"1562",0.693147180559945
"1563",0
"1564",0
"1565",0
"1566",0
"1567",0.693147180559945
"1568",1.6094379124341
"1569",0
"1570",0.693147180559945
"1571",0
"1572",2.19722457733622
"1573",0
"1574",0
"1575",2.07944154167984
"1576",0
"1577",1.94591014905531
"1578",2.30258509299405
"1579",0
"1580",1.38629436111989
"1581",0
"1582",0.693147180559945
"1583",1.38629436111989
"1584",1.09861228866811
"1585",0
"1586",1.38629436111989
"1587",1.79175946922805
"1588",0
"1589",0.693147180559945
"1590",0
"1591",0
"1592",1.09861228866811
"1593",1.09861228866811
"1594",0.693147180559945
"1595",0.693147180559945
"1596",0
"1597",0
"1598",0
"1599",0.693147180559945
"1600",0
"1601",0
"1602",0
"1603",3.2188758248682
"1604",1.09861228866811
"1605",0
"1606",0
"1607",0
"1608",0.693147180559945
"1609",0
"1610",0
"1611",0.693147180559945
"1612",0
"1613",1.94591014905531
"1614",0.693147180559945
"1615",2.63905732961526
"1616",2.30258509299405
"1617",0.693147180559945
"1618",1.38629436111989
"1619",0
"1620",1.09861228866811
"1621",1.09861228866811
"1622",0
"1623",0
"1624",2.89037175789616
"1625",0
"1626",0
"1627",0
"1628",1.79175946922805
"1629",0
"1630",0
"1631",1.09861228866811
"1632",0.693147180559945
"1633",0.693147180559945
"1634",1.38629436111989
"1635",0
"1636",2.89037175789616
"1637",0
"1638",1.94591014905531
"1639",1.38629436111989
"1640",0
"1641",0
"1642",1.09861228866811
"1643",0
"1644",1.38629436111989
"1645",0
"1646",1.09861228866811
"1647",0
"1648",0
"1649",0.693147180559945
"1650",0
"1651",2.484906649788
"1652",0
"1653",0.693147180559945
"1654",0
"1655",0
"1656",2.07944154167984
"1657",1.09861228866811
"1658",0
"1659",1.09861228866811
"1660",0.693147180559945
"1661",0
"1662",0
"1663",0.693147180559945
"1664",0
"1665",0.693147180559945
"1666",0.693147180559945
"1667",0
"1668",0
"1669",0
"1670",0
"1671",0
"1672",0
"1673",0
"1674",1.09861228866811
"1675",0
"1676",0
"1677",1.38629436111989
"1678",1.09861228866811
"1679",2.07944154167984
"1680",2.39789527279837
"1681",2.07944154167984
"1682",0
"1683",1.09861228866811
"1684",0.693147180559945
"1685",0.693147180559945
"1686",0
"1687",0
"1688",0.693147180559945
"1689",0
"1690",0
"1691",0
"1692",0
"1693",0
"1694",2.94443897916644
"1695",0
"1696",0
"1697",1.94591014905531
