"","x"
"4829",6
"4830",4
"4831",1
"4832",20
"4833",10
"4834",13
"4835",2
"4836",2
"4837",9
"4838",11
"4839",12
"4840",19
"4841",15
"4842",31
"4843",8
"4844",25
"4845",11
"4846",11
"4847",22
"4848",0
"4849",8
"4850",1
"4851",16
"4852",9
"4853",11
"4854",8
"4855",15
"4856",3
"4857",14
"4858",16
"4859",1
"4860",34
"4861",6
"4862",3
"4863",11
"4864",3
"4865",7
"4866",5
"4867",5
"4868",13
"4869",0
"4870",8
"4871",14
"4872",8
"4873",6
"4874",20
"4875",23
"4876",29
"4877",5
"4878",1
"4879",20
"4880",14
"4881",2
"4882",14
"4883",5
"4884",15
"4885",10
"4886",6
"4887",12
"4888",11
"4889",7
"4890",11
"4891",1
"4892",8
"4893",13
"4894",17
"4895",7
"4896",7
"4897",8
"4898",12
"4899",27
"4900",8
"4901",5
"4902",26
"4903",23
"4904",0
"4905",9
"4906",20
"4907",9
"4908",10
"4909",10
"4910",3
"4911",5
"4912",11
"4913",3
"4914",20
"4915",20
"4916",13
"4917",8
"4918",14
"4919",5
"4920",10
"4921",9
"4922",4
"4923",6
"4924",9
"4925",9
"4926",17
"4927",14
"4928",14
"4929",20
"4930",14
"4931",19
"4932",5
"4933",1
"4934",14
"4935",18
"4936",6
"4937",22
"4938",4
"4939",6
"4940",3
"4941",0
"4942",9
"4943",7
"4944",10
"4945",10
"4946",4
"4947",19
"4948",2
"4949",15
"4950",2
"4951",5
"4952",9
"4953",8
"4954",8
"4955",7
"4956",7
"4957",7
"4958",28
"4959",4
"4960",16
"4961",7
"4962",5
"4963",20
"4964",2
"4965",1
"4966",6
"4967",5
"4968",9
"4969",16
"4970",5
"4971",8
"4972",8
"4973",29
"4974",10
"4975",6
"4976",7
"4977",10
"4978",5
"4979",4
"4980",3
"4981",20
"4982",9
"4983",24
"4984",17
"4985",20
"4986",2
"4987",11
"4988",3
"4989",23
"4990",9
"4991",4
"4992",8
"4993",2
"4994",5
"4995",15
"4996",20
"4997",12
"4998",12
"4999",0
"5000",11
"5001",9
"5002",3
"5003",6
"5004",5
"5005",2
"5006",0
"5007",1
"5008",4
"5009",9
"5010",12
"5011",4
"5012",1
"5013",6
"5014",5
"5015",7
"5016",0
"5017",2
"5018",7
"5019",7
"5020",0
"5021",5
"5022",10
"5023",3
"5024",8
"5025",1
"5026",6
"5027",7
"5028",15
"5029",5
"5030",0
"5031",9
"5032",8
"5033",20
"5034",9
"5035",5
"5036",5
"5037",12
"5038",1
"5039",9
"5040",4
"5041",0
"5042",1
"5043",1
"5044",0
"5045",1
"5046",18
"5047",0
"5048",7
"5049",23
"5050",11
"5051",2
"5052",6
"5053",17
"5054",8
"5055",2
"5056",1
"5057",6
"5058",4
"5059",6
"5060",19
"5061",0
"5062",2
"5063",2
"5064",1
"5065",1
"5066",3
"5067",7
"5068",13
"5069",20
"5070",10
"5071",2
"5072",0
"5073",0
"5074",21
"5075",5
"5076",3
"5077",4
"5078",13
"5079",2
"5080",1
"5081",10
"5082",5
"5083",4
"5084",5
"5085",6
"5086",3
"5087",5
"5088",5
"5089",7
"5090",3
"5091",10
"5092",5
"5093",12
"5094",9
"5095",13
"5096",6
"5097",4
"5098",0
"5099",4
"5100",1
"5101",3
"5102",1
"5103",3
"5104",6
"5105",5
"5106",8
"5107",0
"5108",0
"5109",3
"5110",1
"5111",7
"5112",1
"5113",7
"5114",5
"5115",10
"5116",2
"5117",0
"5118",13
"5119",3
"5120",3
"5121",1
"5122",12
"5123",10
"5124",10
"5125",11
"5126",8
"5127",4
"5128",6
"5129",2
"5130",0
"5131",13
"5132",7
"5133",1
"5134",6
"5135",6
"5136",12
"5137",18
"5138",1
"5139",0
"5140",8
"5141",13
"5142",3
"5143",1
"5144",5
"5145",11
"5146",16
"5147",16
"5148",4
"5149",7
"5150",4
"5151",7
"5152",13
"5153",1
"5154",9
"5155",2
"5156",16
"5157",7
"5158",11
"5159",0
"5160",10
"5161",2
"5162",12
"5163",2
"5164",9
"5165",4
"5166",14
"5167",4
"5168",10
"5169",14
"5170",14
"5171",7
"5172",0
"5173",10
"5174",7
"5175",8
"5176",0
"5177",3
"5178",13
"5179",3
"5180",10
"5181",9
"5182",3
"5183",4
"5184",16
"5185",1
"5186",1
"5187",4
"5188",13
"5189",11
"5190",0
"5191",17
"5192",8
"5193",13
"5194",5
"5195",11
"5196",15
"5197",11
"5198",2
"5199",1
"5200",3
"5201",3
"5202",6
"5203",14
"5204",7
"5205",14
"5206",7
"5207",11
"5208",0
"5209",1
"5210",3
"5211",1
"5212",5
"5213",4
"5214",20
"5215",12
"5216",9
"5217",0
"5218",7
"5219",4
"5220",6
"5221",7
"5222",16
"5223",7
"5224",4
"5225",15
"5226",11
"5227",17
"5228",10
"5229",9
"5230",2
"5231",0
"5232",3
"5233",12
"5234",9
"5235",8
"5236",10
"5237",2
"5238",6
"5239",12
"5240",0
"5241",15
"5242",6
"5243",1
"5244",4
"5245",6
"5246",0
"5247",20
"5248",5
"5249",5
"5250",1
"5251",4
"5252",3
"5253",2
"5254",3
"5255",3
"5256",1
"5257",2
"5258",12
"5259",0
"5260",3
"5261",4
"5262",16
"5263",2
"5264",0
"5265",7
"5266",3
"5267",9
"5268",13
"5269",9
"5270",3
"5271",5
"5272",18
"5273",8
"5274",0
"5275",6
"5276",0
"5277",4
"5278",0
"5279",0
"5280",8
"5281",0
"5282",0
"5283",13
"5284",4
"5285",18
"5286",2
"5287",7
"5288",3
"5289",0
"5290",9
"5291",8
"5292",2
"5293",6
"5294",13
"5295",11
"5296",0
"5297",21
"5298",0
"5299",6
"5300",9
"5301",9
"5302",16
"5303",9
"5304",5
"5305",7
"5306",5
"5307",13
"5308",9
"5309",4
"5310",4
"5311",8
"5312",12
"5313",10
"5314",10
"5315",3
"5316",2
"5317",8
"5318",0
"5319",4
"5320",9
"5321",19
"5322",6
"5323",4
"5324",0
"5325",0
"5326",4
"5327",4
"5328",1
"5329",3
"5330",0
"5331",17
"5332",1
"5333",6
"5334",0
"5335",1
"5336",2
"5337",9
"5338",2
"5339",4
"5340",1
"5341",4
"5342",7
"5343",4
"5344",5
"5345",11
"5346",7
"5347",14
"5348",1
"5349",5
"5350",1
"5351",7
"5352",7
"5353",16
"5354",3
"5355",5
"5356",6
"5357",17
"5358",7
"5359",5
"5360",0
"5361",2
"5362",9
"5363",8
"5364",4
"5365",3
"5366",6
"5367",10
"5368",2
"5369",17
"5370",0
"5371",17
"5372",2
"5373",6
"5374",10
"5375",8
"5376",2
"5377",8
"5378",9
"5379",1
"5380",1
"5381",1
"5382",9
"5383",11
"5384",9
"5385",8
"5386",6
"5387",0
"5388",2
"5389",7
"5390",0
"5391",2
"5392",11
"5393",3
"5394",11
"5395",4
"5396",1
"5397",7
"5398",26
"5399",0
"5400",9
"5401",12
"5402",2
"5403",12
"5404",8
"5405",7
"5406",11
"5407",4
"5408",5
"5409",11
"5410",1
"5411",6
"5412",5
"5413",10
"5414",8
"5415",8
"5416",7
"5417",6
"5418",3
"5419",7
"5420",6
"5421",5
"5422",4
"5423",6
"5424",8
"5425",5
"5426",9
"5427",2
"5428",15
"5429",2
"5430",4
"5431",6
"5432",0
"5433",1
"5434",1
"5435",9
"5436",11
"5437",5
"5438",3
"5439",5
"5440",20
"5441",5
"5442",14
"5443",12
"5444",14
"5445",3
"5446",4
"5447",7
"5448",13
"5449",5
"5450",1
"5451",7
"5452",9
"5453",4
"5454",7
"5455",7
"5456",2
"5457",3
"5458",4
"5459",8
"5460",4
"5461",11
"5462",13
"5463",22
"5464",9
"5465",0
"5466",3
"5467",3
"5468",7
"5469",8
"5470",2
"5471",10
"5472",5
"5473",1
"5474",0
"5475",1
"5476",10
"5477",1
"5478",14
"5479",0
"5480",1
"5481",6
"5482",0
"5483",0
"5484",2
"5485",12
"5486",10
"5487",6
"5488",4
"5489",0
"5490",3
"5491",2
"5492",4
"5493",17
"5494",20
"5495",10
"5496",5
"5497",9
"5498",7
"5499",9
"5500",2
"5501",1
"5502",4
"5503",5
"5504",6
"5505",3
"5506",11
"5507",8
"5508",11
"5509",0
"5510",15
"5511",3
"5512",13
"5513",9
"5514",4
"5515",1
"5516",7
"5517",7
"5518",2
"5519",7
"5520",3
"5521",4
"5522",7
"5523",3
"5524",4
"5525",1
"5526",0
"5527",16
"5528",0
"5529",0
"5530",2
"5531",3
"5532",14
"5533",0
"5534",14
"5535",8
"5536",10
"5537",12
"5538",8
"5539",0
"5540",5
"5541",0
"5542",8
"5543",5
"5544",5
"5545",12
"5546",4
"5547",16
"5548",9
"5549",1
"5550",1
"5551",10
"5552",14
"5553",6
"5554",9
"5555",4
"5556",3
"5557",1
"5558",13
"5559",6
"5560",3
"5561",4
"5562",8
"5563",7
"5564",17
"5565",0
"5566",0
"5567",3
"5568",7
"5569",13
"5570",3
"5571",0
"5572",9
"5573",13
"5574",20
"5575",8
"5576",1
"5577",7
"5578",4
"5579",6
"5580",0
"5581",13
"5582",3
"5583",2
"5584",4
"5585",1
"5586",3
"5587",6
"5588",13
"5589",1
"5590",3
"5591",0
"5592",3
"5593",21
"5594",10
"5595",5
"5596",8
"5597",3
"5598",10
"5599",1
"5600",4
"5601",6
"5602",6
"5603",0
"5604",15
"5605",8
"5606",5
"5607",15
"5608",2
"5609",2
"5610",5
"5611",9
"5612",2
"5613",8
"5614",14
"5615",13
"5616",0
"5617",1
"5618",1
"5619",9
"5620",7
"5621",3
"5622",9
"5623",11
"5624",9
"5625",2
"5626",9
"5627",7
"5628",12
"5629",3
"5630",5
"5631",8
"5632",7
"5633",6
"5634",4
"5635",9
"5636",8
"5637",0
"5638",5
"5639",6
"5640",0
"5641",7
"5642",7
"5643",9
"5644",2
"5645",2
"5646",16
"5647",8
"5648",7
"5649",1
"5650",8
"5651",7
"5652",21
"5653",12
"5654",8
"5655",6
"5656",6
"5657",4
"5658",8
"5659",1
"5660",2
"5661",3
"5662",11
"5663",3
"5664",6
"5665",12
"5666",5
"5667",2
"5668",2
"5669",16
"5670",0
"5671",7
"5672",13
"5673",2
"5674",8
"5675",29
"5676",0
"5677",1
"5678",6
"5679",3
"5680",0
"5681",4
"5682",6
"5683",6
"5684",6
"5685",7
"5686",4
"5687",4
"5688",6
"5689",8
"5690",7
"5691",1
"5692",17
"5693",9
"5694",3
"5695",0
"5696",2
"5697",8
"5698",0
"5699",0
"5700",7
"5701",6
"5702",8
"5703",0
"5704",4
"5705",1
"5706",4
"5707",14
"5708",13
"5709",5
"5710",11
"5711",6
"5712",10
"5713",9
"5714",0
"5715",0
"5716",6
"5717",4
"5718",2
"5719",11
"5720",8
"5721",19
"5722",0
"5723",0
"5724",0
"5725",12
"5726",7
"5727",6
"5728",4
"5729",6
"5730",3
"5731",8
"5732",14
"5733",0
"5734",7
"5735",0
"5736",1
"5737",5
"5738",6
"5739",18
"5740",4
"5741",3
"5742",5
"5743",11
"5744",2
"5745",1
"5746",15
"5747",0
"5748",7
"5749",12
"5750",8
"5751",3
"5752",15
"5753",18
"5754",4
"5755",5
"5756",12
"5757",5
"5758",5
"5759",9
"5760",5
"5761",14
"5762",15
"5763",5
"5764",3
"5765",11
"5766",10
"5767",5
"5768",13
"5769",5
"5770",3
"5771",0
"5772",8
"5773",10
"5774",3
"5775",4
"5776",7
"5777",9
"5778",10
"5779",5
"5780",3
"5781",6
"5782",9
"5783",5
"5784",0
"5785",7
"5786",2
"5787",4
"5788",2
"5789",5
"5790",3
"5791",0
"5792",0
"5793",8
"5794",14
"5795",12
"5796",10
"5797",9
"5798",5
"5799",13
"5800",8
"5801",4
"5802",0
"5803",4
"5804",9
"5805",1
"5806",4
"5807",5
"5808",6
"5809",8
"5810",9
"5811",7
"5812",2
"5813",13
"5814",2
"5815",1
"5816",5
"5817",6
"5818",4
"5819",6
"5820",8
"5821",6
"5822",4
"5823",13
"5824",5
"5825",0
"5826",9
"5827",4
"5828",18
"5829",21
"5830",9
"5831",5
"5832",13
"5833",19
"5834",5
"5835",0
"5836",19
"5837",7
"5838",5
"5839",10
"5840",0
"5841",4
"5842",3
"5843",8
"5844",1
"5845",6
"5846",4
"5847",14
"5848",4
"5849",12
"5850",7
"5851",15
"5852",3
"5853",6
"5854",13
"5855",3
"5856",4
"5857",1
"5858",3
"5859",7
"5860",2
"5861",8
"5862",10
"5863",7
"5864",5
"5865",8
"5866",3
"5867",3
"5868",7
"5869",2
"5870",5
"5871",5
"5872",3
"5873",1
"5874",8
"5875",3
"5876",0
"5877",7
"5878",7
"5879",2
"5880",9
"5881",10
"5882",2
"5883",1
"5884",0
"5885",1
"5886",1
"5887",1
"5888",3
"5889",8
"5890",2
"5891",1
"5892",12
"5893",9
"5894",1
"5895",3
"5896",2
"5897",5
"5898",3
"5899",5
"5900",10
"5901",7
"5902",1
"5903",6
"5904",17
"5905",8
"5906",12
"5907",11
"5908",18
"5909",7
"5910",2
"5911",0
"5912",3
"5913",7
"5914",1
"5915",9
"5916",7
"5917",1
"5918",6
"5919",1
"5920",6
"5921",8
"5922",1
"5923",6
"5924",13
"5925",3
"5926",17
"5927",16
"5928",6
"5929",10
"5930",8
"5931",8
"5932",7
"5933",4
"5934",9
"5935",26
"5936",2
"5937",6
"5938",9
"5939",8
"5940",4
"5941",17
"5942",2
"5943",1
"5944",10
"5945",22
"5946",21
"5947",3
"5948",6
"5949",6
"5950",5
"5951",1
"5952",7
"5953",0
"5954",8
"5955",8
"5956",3
"5957",6
"5958",0
"5959",11
"5960",7
"5961",11
"5962",5
"5963",0
"5964",8
"5965",4
"5966",1
"5967",1
"5968",2
"5969",19
"5970",1
"5971",0
"5972",3
"5973",4
"5974",15
"5975",2
"5976",11
"5977",4
"5978",7
"5979",11
"5980",14
"5981",0
"5982",7
"5983",2
"5984",16
"5985",0
"5986",4
"5987",7
"5988",2
"5989",11
"5990",0
"5991",4
"5992",6
"5993",13
"5994",5
"5995",4
"5996",19
"5997",13
"5998",4
"5999",3
"6000",16
"6001",3
"6002",0
"6003",3
"6004",9
"6005",1
"6006",4
"6007",14
"6008",8
"6009",9
"6010",2
"6011",14
"6012",2
"6013",8
"6014",3
"6015",3
"6016",4
"6017",2
"6018",5
"6019",0
"6020",9
"6021",0
"6022",3
"6023",1
"6024",1
"6025",10
"6026",9
"6027",5
"6028",13
"6029",7
"6030",2
"6031",0
"6032",3
"6033",2
"6034",4
"6035",10
"6036",1
"6037",4
"6038",9
"6039",29
"6040",2
"6041",9
"6042",10
"6043",12
"6044",11
"6045",26
"6046",10
"6047",5
"6048",2
"6049",11
"6050",11
"6051",3
"6052",5
"6053",2
"6054",6
"6055",1
"6056",14
"6057",12
"6058",4
"6059",13
"6060",9
"6061",2
"6062",5
"6063",8
"6064",19
"6065",4
"6066",5
"6067",0
"6068",21
"6069",12
"6070",7
"6071",2
"6072",23
"6073",12
"6074",21
"6075",0
"6076",8
"6077",0
"6078",5
"6079",3
"6080",7
"6081",3
"6082",3
"6083",8
"6084",2
"6085",10
"6086",1
"6087",11
"6088",1
"6089",7
"6090",10
"6091",6
"6092",3
"6093",1
"6094",8
"6095",10
"6096",6
"6097",0
"6098",10
"6099",3
"6100",15
"6101",13
"6102",9
"6103",5
"6104",22
"6105",3
"6106",5
"6107",4
"6108",6
"6109",3
"6110",5
"6111",11
"6112",10
"6113",8
"6114",14
"6115",0
"6116",10
"6117",2
"6118",5
"6119",1
"6120",0
"6121",1
"6122",9
"6123",4
"6124",1
"6125",0
"6126",15
"6127",4
"6128",5
"6129",5
"6130",8
"6131",0
"6132",2
"6133",4
"6134",0
"6135",0
"6136",5
"6137",8
"6138",14
"6139",10
"6140",4
"6141",3
"6142",1
"6143",6
"6144",10
"6145",8
"6146",13
"6147",7
"6148",0
"6149",12
"6150",0
"6151",8
"6152",9
"6153",5
"6154",8
"6155",9
"6156",14
"6157",6
"6158",3
"6159",9
"6160",1
"6161",6
"6162",7
"6163",2
"6164",7
"6165",6
"6166",10
"6167",10
"6168",3
"6169",0
"6170",3
"6171",11
"6172",7
"6173",0
"6174",5
"6175",3
"6176",7
"6177",4
"6178",11
"6179",5
"6180",4
"6181",1
"6182",10
"6183",6
"6184",2
"6185",7
"6186",4
"6187",5
"6188",15
"6189",8
"6190",1
"6191",12
"6192",0
"6193",4
"6194",6
"6195",43
"6196",15
"6197",7
"6198",11
"6199",8
"6200",6
"6201",8
"6202",0
"6203",3
"6204",5
"6205",2
"6206",1
"6207",11
"6208",7
"6209",2
"6210",3
"6211",11
"6212",5
"6213",8
"6214",11
"6215",4
"6216",2
"6217",6
"6218",8
"6219",9
"6220",0
"6221",10
"6222",12
"6223",8
"6224",22
"6225",16
"6226",2
"6227",5
"6228",6
"6229",4
"6230",9
"6231",8
"6232",4
"6233",2
"6234",4
"6235",16
"6236",4
"6237",14
"6238",4
"6239",23
"6240",9
"6241",9
"6242",4
"6243",2
"6244",0
"6245",4
"6246",11
"6247",0
"6248",4
"6249",5
"6250",9
"6251",10
"6252",1
"6253",0
"6254",10
"6255",9
"6256",3
"6257",8
"6258",4
"6259",1
"6260",4
"6261",7
"6262",27
"6263",2
"6264",9
"6265",13
"6266",21
"6267",7
"6268",9
"6269",6
"6270",3
"6271",8
"6272",9
"6273",12
"6274",7
"6275",16
"6276",1
"6277",3
"6278",6
"6279",9
"6280",8
"6281",4
"6282",0
"6283",7
"6284",11
"6285",0
"6286",6
"6287",3
"6288",2
"6289",8
"6290",2
"6291",8
"6292",0
"6293",8
"6294",14
"6295",0
"6296",6
"6297",2
"6298",3
"6299",14
"6300",4
"6301",5
"6302",7
"6303",5
"6304",10
"6305",6
"6306",1
"6307",14
"6308",2
"6309",4
"6310",11
"6311",22
"6312",5
"6313",7
"6314",4
"6315",5
"6316",1
"6317",10
"6318",1
"6319",9
"6320",8
"6321",6
"6322",11
"6323",14
"6324",5
"6325",5
"6326",4
"6327",8
"6328",11
"6329",7
"6330",9
"6331",12
"6332",0
"6333",16
"6334",5
"6335",6
"6336",6
"6337",13
"6338",0
"6339",0
"6340",6
"6341",4
"6342",7
"6343",5
"6344",4
"6345",17
"6346",0
"6347",3
"6348",3
"6349",5
"6350",1
"6351",6
"6352",14
"6353",14
"6354",5
"6355",1
"6356",7
"6357",12
"6358",5
"6359",10
"6360",2
"6361",5
"6362",2
"6363",4
"6364",4
"6365",3
"6366",12
"6367",20
"6368",5
"6369",6
"6370",0
"6371",4
"6372",2
"6373",8
"6374",16
"6375",8
"6376",5
"6377",8
"6378",7
"6379",11
"6380",4
"6381",9
"6382",1
"6383",5
"6384",0
"6385",6
"6386",9
"6387",7
"6388",13
"6389",4
"6390",15
"6391",9
"6392",10
"6393",8
"6394",10
"6395",2
"6396",3
"6397",0
"6398",13
"6399",0
"6400",0
"6401",3
"6402",4
"6403",3
"6404",6
"6405",10
"6406",24
"6407",0
"6408",7
"6409",4
"6410",7
"6411",2
"6412",7
"6413",10
"6414",13
"6415",8
"6416",9
"6417",7
"6418",5
"6419",1
"6420",16
"6421",3
"6422",6
"6423",0
"6424",13
"6425",1
"6426",16
"6427",25
"6428",10
"6429",1
"6430",5
"6431",6
"6432",4
"6433",7
"6434",6
"6435",1
"6436",3
"6437",8
"6438",1
"6439",7
"6440",2
"6441",10
"6442",11
"6443",5
"6444",3
"6445",5
"6446",8
"6447",7
"6448",5
"6449",9
"6450",0
"6451",3
"6452",7
"6453",7
"6454",4
"6455",4
"6456",4
"6457",7
"6458",7
"6459",6
"6460",10
"6461",4
"6462",6
"6463",2
"6464",2
"6465",3
"6466",4
"6467",10
"6468",1
"6469",4
"6470",6
"6471",0
"6472",3
"6473",2
"6474",15
"6475",9
"6476",11
"6477",2
"6478",9
"6479",7
"6480",9
"6481",8
"6482",11
"6483",11
"6484",3
"6485",11
"6486",14
"6487",11
"6488",7
"6489",3
"6490",1
"6491",27
"6492",4
"6493",9
"6494",6
"6495",0
"6496",5
"6497",2
"6498",10
"6499",9
"6500",4
"6501",21
"6502",8
"6503",3
"6504",2
"6505",2
"6506",9
"6507",0
"6508",5
"6509",6
"6510",3
"6511",7
"6512",6
"6513",2
"6514",4
"6515",10
"6516",3
"6517",11
"6518",11
"6519",10
"6520",1
"6521",1
"6522",3
"6523",10
"6524",4
"6525",6
"6526",0
"6527",39
"6528",11
"6529",0
"6530",8
"6531",1
"6532",10
"6533",1
"6534",4
"6535",15
"6536",2
"6537",8
"6538",20
"6539",13
"6540",6
"6541",2
"6542",3
"6543",12
"6544",3
"6545",15
"6546",28
"6547",1
"6548",18
"6549",1
"6550",10
"6551",1
"6552",10
"6553",12
"6554",1
"6555",19
"6556",12
"6557",6
"6558",4
"6559",9
"6560",5
"6561",26
"6562",9
"6563",1
"6564",7
"6565",2
"6566",6
"6567",10
"6568",11
"6569",1
"6570",4
"6571",13
"6572",4
"6573",5
"6574",12
"6575",3
"6576",9
"6577",7
"6578",19
"6579",17
"6580",13
"6581",9
"6582",7
"6583",8
"6584",8
"6585",5
"6586",1
"6587",1
"6588",7
"6589",13
"6590",12
"6591",1
"6592",0
"6593",12
"6594",1
"6595",6
"6596",0
"6597",0
"6598",15
"6599",3
"6600",0
"6601",9
"6602",18
"6603",2
"6604",1
"6605",25
"6606",3
"6607",11
"6608",8
"6609",13
"6610",3
"6611",0
"6612",0
"6613",0
"6614",7
"6615",6
"6616",10
"6617",1
"6618",14
"6619",7
"6620",5
"6621",0
"6622",6
"6623",9
"6624",16
"6625",16
"6626",0
"6627",5
"6628",6
"6629",23
"6630",1
"6631",0
"6632",0
"6633",3
"6634",0
"6635",4
"6636",3
"6637",11
"6638",12
"6639",6
"6640",2
"6641",7
"6642",0
"6643",3
"6644",17
"6645",2
"6646",1
"6647",1
"6648",7
"6649",3
"6650",2
"6651",9
"6652",4
"6653",19
"6654",28
"6655",4
"6656",0
"6657",3
"6658",1
"6659",5
"6660",17
"6661",7
"6662",0
"6663",13
"6664",8
"6665",5
"6666",10
"6667",5
"6668",11
"6669",6
"6670",13
"6671",4
"6672",9
"6673",7
"6674",5
"6675",7
"6676",6
"6677",2
"6678",3
"6679",9
"6680",1
"6681",9
"6682",11
"6683",10
"6684",0
"6685",6
"6686",13
"6687",5
"6688",6
"6689",7
"6690",2
"6691",0
"6692",3
"6693",3
"6694",0
"6695",5
"6696",5
"6697",1
"6698",1
"6699",7
"6700",1
"6701",0
"6702",3
"6703",2
"6704",18
"6705",14
"6706",4
"6707",12
"6708",1
"6709",9
"6710",16
"6711",11
"6712",2
"6713",4
"6714",2
"6715",4
"6716",7
"6717",0
"6718",16
"6719",7
"6720",3
"6721",9
"6722",3
"6723",7
"6724",10
"6725",8
"6726",1
"6727",0
"6728",7
"6729",16
"6730",12
"6731",9
"6732",3
"6733",7
"6734",0
"6735",8
"6736",4
"6737",7
"6738",8
"6739",1
"6740",4
"6741",8
"6742",6
"6743",10
"6744",5
"6745",10
"6746",1
"6747",12
"6748",9
"6749",12
"6750",7
"6751",32
"6752",9
"6753",1
"6754",5
"6755",5
"6756",11
"6757",15
"6758",7
"6759",4
"6760",10
"6761",7
"6762",4
"6763",0
"6764",3
"6765",4
"6766",4
"6767",3
"6768",11
"6769",5
"6770",7
"6771",5
"6772",7
"6773",3
"6774",1
"6775",9
"6776",2
"6777",3
"6778",21
"6779",11
"6780",7
"6781",1
"6782",10
"6783",6
"6784",6
"6785",0
"6786",5
"6787",0
"6788",3
"6789",6
"6790",10
"6791",11
"6792",4
"6793",0
"6794",15
"6795",2
"6796",8
"6797",9
"6798",1
"6799",1
"6800",1
"6801",14
"6802",15
"6803",4
"6804",0
"6805",4
"6806",14
"6807",7
"6808",1
"6809",7
"6810",0
"6811",12
"6812",6
"6813",11
"6814",0
"6815",0
"6816",14
"6817",7
"6818",9
"6819",2
"6820",1
"6821",0
"6822",1
"6823",4
"6824",4
"6825",7
"6826",11
"6827",1
"6828",18
"6829",9
"6830",12
"6831",6
"6832",3
"6833",11
"6834",2
"6835",5
"6836",15
"6837",7
"6838",5
"6839",2
"6840",2
"6841",0
"6842",3
"6843",11
"6844",6
"6845",4
"6846",15
"6847",6
"6848",0
"6849",6
"6850",7
"6851",0
"6852",18
"6853",7
"6854",5
"6855",6
"6856",0
"6857",0
"6858",0
"6859",17
"6860",4
"6861",2
"6862",9
"6863",3
"6864",5
"6865",14
"6866",1
"6867",11
"6868",4
"6869",0
"6870",12
"6871",9
"6872",4
"6873",16
"6874",6
"6875",4
"6876",6
"6877",1
"6878",5
"6879",5
"6880",14
"6881",12
"6882",20
"6883",2
"6884",6
"6885",0
"6886",6
"6887",12
"6888",12
"6889",2
"6890",12
"6891",11
"6892",10
"6893",13
"6894",9
"6895",15
"6896",7
"6897",34
"6898",1
"6899",7
"6900",3
"6901",9
"6902",10
"6903",2
"6904",1
"6905",0
"6906",21
"6907",1
"6908",4
"6909",8
"6910",6
"6911",10
"6912",7
"6913",12
"6914",8
"6915",18
"6916",15
"6917",1
"6918",0
"6919",8
"6920",3
"6921",5
"6922",5
"6923",0
"6924",1
"6925",15
"6926",1
"6927",10
"6928",5
"6929",2
"6930",5
"6931",13
"6932",6
"6933",3
"6934",1
"6935",7
"6936",12
"6937",8
"6938",14
"6939",3
"6940",4
"6941",3
"6942",12
"6943",10
"6944",7
"6945",4
"6946",7
"6947",5
"6948",1
"6949",1
"6950",3
"6951",10
"6952",0
"6953",6
"6954",8
"6955",25
"6956",8
"6957",11
"6958",2
"6959",13
"6960",14
"6961",4
"6962",1
"6963",3
"6964",3
"6965",3
"6966",1
"6967",11
"6968",6
"6969",4
"6970",5
"6971",4
"6972",10
"6973",10
"6974",1
"6975",7
"6976",4
"6977",2
"6978",8
"6979",2
"6980",0
"6981",3
"6982",4
"6983",4
"6984",0
"6985",1
"6986",2
"6987",8
"6988",1
"6989",4
"6990",6
"6991",2
"6992",8
"6993",4
"6994",4
"6995",0
"6996",13
"6997",12
"6998",3
"6999",4
"7000",5
"7001",1
"7002",9
"7003",2
"7004",1
"7005",9
"7006",7
"7007",2
"7008",11
"7009",9
"7010",10
"7011",5
"7012",12
"7013",2
"7014",5
"7015",12
"7016",4
"7017",1
"7018",9
"7019",4
"7020",5
"7021",5
"7022",14
"7023",1
"7024",0
"7025",3
"7026",3
"7027",9
"7028",12
"7029",6
"7030",4
"7031",4
"7032",2
"7033",4
"7034",0
"7035",4
"7036",3
"7037",3
"7038",4
"7039",12
"7040",6
"7041",0
"7042",5
"7043",2
"7044",5
"7045",7
"7046",16
"7047",6
"7048",1
"7049",6
"7050",9
"7051",9
"7052",0
"7053",5
"7054",16
"7055",8
"7056",2
"7057",3
"7058",1
"7059",1
"7060",15
"7061",2
"7062",7
"7063",1
"7064",5
"7065",18
"7066",4
"7067",10
"7068",6
"7069",21
"7070",9
"7071",7
"7072",11
"7073",5
"7074",18
"7075",10
"7076",3
"7077",8
"7078",0
"7079",4
"7080",16
"7081",5
"7082",12
"7083",1
"7084",2
"7085",1
"7086",1
"7087",8
"7088",8
"7089",9
"7090",6
"7091",11
"7092",17
"7093",6
"7094",2
"7095",8
"7096",9
"7097",1
"7098",3
"7099",5
"7100",0
"7101",4
"7102",5
"7103",3
"7104",0
"7105",5
"7106",2
"7107",7
"7108",11
"7109",0
"7110",11
"7111",8
"7112",37
"7113",14
"7114",4
"7115",8
"7116",1
"7117",0
"7118",6
"7119",1
"7120",4
"7121",4
"7122",5
"7123",2
"7124",15
"7125",10
"7126",1
"7127",10
"7128",1
"7129",10
"7130",3
"7131",0
"7132",12
"7133",5
"7134",16
"7135",6
"7136",9
"7137",3
"7138",1
"7139",2
"7140",5
"7141",5
"7142",0
"7143",4
"7144",1
"7145",11
"7146",9
"7147",3
"7148",18
"7149",3
"7150",7
"7151",7
"7152",12
"7153",12
"7154",4
"7155",5
"7156",16
"7157",1
"7158",6
"7159",2
"7160",11
